rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,date_of_birth,sorting_key
rec-2895-dup-0,jess,walleth,3.0,mcconnel crescent,,potts point,2566,19630715.0,2895
rec-9285-dup-0,madison,utvft,11.0,forbes street,yenda units,harbord,3113,,9285
rec-8311-dup-0,ya,berry,21.0,walsh place,,bramston each,4740,19650316.0,8311
rec-1453-dup-0,fioona,masln,9.0,hacke place,,campsie,3204,19840170.0,1453
rec-8019-dup-0,talifh,demarco,13.0,clermont street,,scarness,2212,19901898.0,8019
rec-10576-dup-0,olivua,,755.0,,,pingelly,4571,19659506.0,10576
rec-937-dup-0,abbey,teaguxe,2.0,madigan street,,wollondikly,3012,19903023.0,937
rec-9176-dup-0,tegan,hasuexa,2.0,oliver j treet,,sandy bay,3933,19200212.0,9176
rec-10422-dup-0,,hilton,28.0,,tintagel,goodna,4558,19830821.0,10422
rec-1738-dup-0,rcah,gilkes,3.0,o'connor curcuit,,,0820,19301230.0,1738
rec-3370-dup-0,blade,speqs,34.0,,lazee m,adamstown teights,2040,19450919.0,3370
rec-5049-dup-0,liva,haez,50.0,wheeler crescent,,parramatta,,19701110.0,5049
rec-628-dup-0,kelsy,reiffetsaheidt,14.0,maygar street,yongala,colac,2010,19600569.0,628
rec-4950-dup-0,patrick,comacchio,20.0,wattle street,,,2235,,4950
rec-1766-dup-0,tm,asher,43.0,lynch ereet,,shoalwater,6036,19910805.0,1766
rec-5580-dup-0,barnahb,weller,29.0,,,killabavh creek,5600,19420202.0,5580
rec-2924-dup-0,aida,wallent,,molineaux place,pepin,waverley,3561,19115193.0,2924
rec-1195-dup-0,hanah,morrison,4.0,devannye qlace,,mount plsaant,3942,19130119.0,1195
rec-7220-dup-0,coutrney,,8.0,medley street,rowethorpe,,2024,19740425.0,7220
rec-5397-dup-0,paris,writdf,83.0,neworra wlace,,oakleigh,4780,19417121.0,5397
rec-1348-dup-0,mixam,brooker,28.0,golden grove,,tatura,2737,19187017.0,1348
rec-4142-dup-0,isabesa,bakewell,18.0,osburn drbive,,hughes,2176,19390718.0,4142
rec-4895-dup-0,snellisg,josbud,100.0,,watchorns hill,cooroy,4553,19440829.0,4895
rec-8955-dup-0,jack,geoegoe,348.0,coningham street,,attwoor,4221,19630186.0,8955
rec-277-dup-0,,dorling,8.0,bairodvplace,,ballawrat,3059,19131021.0,277
rec-1953-dup-0,bethanie,mckerlie,3.0,dowthwait w treet,,hackham west,3154,19530718.0,1953
rec-3786-dup-0,matiada,milar,7.0,duterrau cerscent,avonlea park rmb 4045,winston hill,2161,19320725.0,3786
rec-2080-dup-0,elixa,gred,104.0,alawa street,,beenleigh,3173,19651221.0,2080
rec-3224-dup-0,deakin,thorpe,0.0,clode crmscent,,wesl ey vae,7248,19280324.0,3224
rec-7517-dup-0,lucy,colefax,124.0,symers yreet,,vauctue,2192,,7517
rec-4407-dup-0,shaiea,priest,68.0,minchin place,,kalgsn,3579,19170813.0,4407
rec-10613-dup-0,lymtodn,browne,765.0,eyre syreet,red cross units,lockleys,2204,19201018.0,10613
rec-8995-dup-0,leslie,,168.0,moleswort qstreet,glenearra,miller,2516,19751015.0,8995
rec-5656-dup-0,keaton,doogue,2.0,carina street,,auburn,6037,,5656
rec-3779-dup-0,annabelle,nguen,21.0,augustu llose,,broome,6020,,3779
rec-5882-dup-0,teileah,matthezs,12.0,sherbrookezstreet,argyle garden,dean pajrk,3187,19920136.0,5882
rec-1717-dup-0,harvey,bindi,3.0,pinkerton circuit,the willows,rosebud,2200,19741042.0,1717
rec-6580-dup-0,pia,binns,2.0,,,willejtnon,3564,,6580
rec-10736-dup-0,chua-chang,zac,9.0,gawler crescent,aumuller house,carlingford,3952,19380130.0,10736
rec-7147-dup-0,luas,milkins,8.0,,,orchard ills,6193,19721129.0,7147
rec-2552-dup-0,lizza,bradshaw,8.0,burdekin street,,thornnbury,2251,19221003.0,2552
rec-6765-dup-0,sopyie,,28.0,antill street,,lower mitcham,2166,19509683.0,6765
rec-6669-dup-0,nora,welkor,11.0,walker rcescent,,ballarat,3021,19650207.0,6669
rec-5150-dup-0,michael,leonh,191.0,maxwell street,kingston tower,camp hill,2474,19280207.0,5150
rec-1548-dup-0,charles,mason,89.0,mortimer le dgs drive,serenity,,3623,,1548
rec-2961-dup-0,hayden,,26.0,noblepcace,,williamstown,6071,19840205.0,2961
rec-5122-dup-0,clao,lavrety,1.0,mattingley court,,seatocn,2049,19249824.0,5122
rec-5133-dup-0,brayd,elgeezawy,7.0,harford street,,norah head,2700,,5133
rec-8873-dup-0,nicholss,weetra,18.0,pennefather street,,cronylla,6450,,8873
rec-4512-dup-0,samantha,hygonjet,8.0,martley ckrcuit,teasdale park,kempary,3214,,4512
rec-2008-dup-0,hollt,yu,,toms cfscent,,,5000,,2008
rec-10415-dup-0,oliee,wadle,30.0,chirnside circuit,,aubigby,2766,19110324.0,10415
rec-1667-dup-0,abbey,dentchdeav,96.0,mccawley kstreet,cranford,armidale,2199,19133124.0,1667
rec-4601-dup-0,jack,benger,49.0,clifford crescent,,franknt on,2199,19560126.0,4601
rec-682-dup-0,brooke,goofe,85.0,slace raynent,,little g rove,4073,19940313.0,682
rec-510-dup-0,mia,kinnanv,,,,kempsey,0607,19310382.0,510
rec-10318-dup-0,jos h,richie,3.0,cleeveljace,haven court,monbulk,2756,19070210.0,10318
rec-6928-dup-0,eths,lombaredi,16.0,glenorchy street,,kennett river,6067,19139716.0,6928
rec-5943-dup-0,joel,blackwelo,22.0,totterdellhxstreet,,midland,4382,19491708.0,5943
rec-2753-dup-0,chaflv,green,2.0,jondol ljace,,beenleigh,2145,19941103.0,2753
rec-4970-dup-0,abbie,seub,25.0,ferguson jhircuit,,mckinnon,2040,19020923.0,4970
rec-161-dup-0,wardlr,madeline,5.0,la perouse street,,young,5169,,161
rec-5907-dup-0,jamur,hinhston,20.0,kerr place,,south melourne,4076,19691202.0,5907
rec-209-dup-0,kai,collimson,51.0,,oakdale,,2161,,209
rec-6586-dup-0,erin,fiorani,44.0,mayo street,maroochy river cvn park,clarkdn,5062,,6586
rec-9748-dup-0,oliver,,65.0,rohan rivett crescent,,mundingburra,3875,,9748
rec-6164-dup-0,,roshdrt,21.0,,,toowoomba,4670,19491212.0,6164
rec-9438-dup-0,oscar,rizzl,326.0,haywardxtreet,,altona north,6053,19890409.0,9438
rec-1659-dup-0,harrison,colepan,76.0,william hursoncrescent,little springhurst,concord west,5374,19811204.0,1659
rec-9361-dup-0,kazuc,soden,38.0,gluyas street,,youngvale,6016,,9361
rec-1879-dup-0,kadin,hollvknd,1.0,,,caulfield,2030,19890122.0,1879
rec-2279-dup-0,marco,finlay,20.0,chipperfielcircuit,,westmeadows,2770,,2279
rec-949-dup-0,kristen,bngyt,153.0,hanson place,,parramatta,2426,19070816.0,949
rec-9730-dup-0,mason,denholm,8.0,bimberi crescent,,moorooka,4017,19933950.0,9730
rec-8994-dup-0,isabella,renfiey,150.0,canberrms avenue,,cranbournenorth,2030,,8994
rec-5660-dup-0,tara,donalsbon,513.0,crowder chorcuit,,elizabeth park,3859,19800607.0,5660
rec-7662-dup-0,mattphwe,miell,20.0,bulloouflace,,burwood east,7330,19551120.0,7662
rec-10414-dup-0,jessca,whitr,120.0,keith street,warraberry,valley vow,4272,19561013.0,10414
rec-5467-dup-0,callum,veleski,7.0,bugden avenue,,cammpsie,2411,19839503.0,5467
rec-10565-dup-0,conir,neumann,29.0,o'reilly soreet,,tinghz,2323,19690215.0,10565
rec-7262-dup-0,jock,bisyop,13.0,outtrij avenue,glynstan,,3219,19281020.0,7262
rec-3323-dup-0,thomas,fitzpatick,1.0,turner p lace,,woori yallock,2344,,3323
rec-10044-dup-0,kelsea,stu bs,5.0,port jackson circuit,,terrigdal,4575,19051716.0,10044
rec-1304-dup-0,kieren,ballatpne,609.0,mackennalhstreet,buena vista,dundas valley,4171,,1304
rec-2964-dup-0,charlotte,googe,28.0,eddy crescent,,ascotle,2763,19751112.0,2964
rec-6887-dup-0,lim,mood,17.0,abbott close,kyalla,safety bay,2059,,6887
rec-2027-dup-0,jenna,sivioru,30.0,glencross street,,east roesmeille,2110,19950624.0,2027
rec-9484-dup-0,harritoh,fehlmajn,6.0,knibbs street,clarence village,hahndorf,6028,19045013.0,9484
rec-8968-dup-0,gabrile,nguyen,135.0,macdowell street,,raymond terrace,3957,,8968
rec-5072-dup-0,clare,cordina,150.0,guy poace,belmore river,mcjinnon,2408,19851014.0,5072
rec-10804-dup-0,nichsls,zbiersi,46.0,carpenter close,ra 8c1,salter point,3154,,10804
rec-818-dup-0,emiily,leslie,85.0,allchibckrcuit,flt 68,malvern east,3429,19900930.0,818
rec-7202-dup-0,brydrm,sakatunoff,5.0,willis street,buena vista,alice springs,4015,,7202
rec-7242-dup-0,,spratt,13.0,namadgi circuit,dalkeith park,trevallyn,2767,19710203.0,7242
rec-5585-dup-0,sdnesr,sarah,91.0,gundulu place,,ringwood north,6110,19559309.0,5585
rec-1706-dup-0,thokas,brlco,1.0,samuels crdscent,,ringwood,4565,19080112.0,1706
rec-10115-dup-0,josuy,,109.0,coolool a street,rowethorpe,cronulla,2600,19560728.0,10115
rec-7351-dup-0,maconal,lesles,42.0,mayo toeet,,milperra,2137,19001206.0,7351
rec-4056-dup-0,renee,morrison,23.0,peel street,,mill park,2640,19320031.0,4056
rec-1570-dup-0,layla,finkhy,6.0,,,marsfild,2226,19430422.0,1570
rec-3434-dup-0,molly,campbelb,236.0,amagula avenue,,arundel,3159,19320180.0,3434
rec-5280-dup-0,hannmk,bery,3.0,richardson circuit,,wendouree,4000,19081096.0,5280
rec-7086-dup-0,lachlajn,dolatowski,21.0,armytage crcuit,,nunawading,3766,19880528.0,7086
rec-6686-dup-0,madison,docchio,14.0,nemarang crdscent,stonefield,vermornt,6175,19382026.0,6686
rec-7826-dup-0,lexie,morrsoin,3.0,carina ostteet,mlc centre,clovelly,2640,19230910.0,7826
rec-7893-dup-0,max,meweyt,22.0,lambrigg ztreet,,beecroft,6168,19108005.0,7893
rec-9394-dup-0,rupert,ryqb,2.0,,eulalis,eastwooe,2006,19270216.0,9394
rec-8123-dup-0,shepherd,haan,33.0,britten-jons drive,crookshanks,st ives,3498,19820011.0,8123
rec-3712-dup-0,chloe,manfiild,727.0,kingsford smith drive,,cooloongup,3058,19140621.0,3712
rec-872-dup-0,grave,campbell,1.0,karrugangvifcuit,,arunce l,3126,19570420.0,872
rec-6644-dup-0,,goldswlrthy,19.0,fink crescent,,kingstoan,3193,19520509.0,6644
rec-1010-dup-0,mac,csanaki,4.0,devonoprrrsdreet,,portarlington,3161,19800929.0,1010
rec-1870-dup-0,larisa,tuf,,,,abbotsford,2248,19060417.0,1870
rec-6479-dup-0,keegab,drnt,4.0,sachse place,,swan hill,2084,19860931.0,6479
rec-4805-dup-0,darc,ransm,21.0,watkins street,buderim meadows,dean park,4575,19999119.0,4805
rec-1654-dup-0,lia,cochirsne,122.0,kosciusko avenue,,watsonia,3931,19763130.0,1654
rec-6818-dup-0,mattetw,jolly,310.0,,,blakehurvt,4565,,6818
rec-5470-dup-0,vandekamp,nataee,2779.0,bednall place,,parkdaqe,4401,19901221.0,5470
rec-1480-dup-0,bridadt,hane,3.0,bogan lalce,,elwood,3211,19530116.0,1480
rec-1519-dup-0,tyler,valadaqds,2.0,knox street,raaf,seatob,3850,19951206.0,1519
rec-9476-dup-0,chandler,sam,3.0,casson ztjeet,,malvrdn,2380,19260612.0,9476
rec-10140-dup-0,nathan,claske,14.0,dalgleish close,demountable bldg,mill park,4132,19111101.0,10140
rec-201-dup-0,helena,rigby,4.0,hearn steeet,roger dee,eatons hill,4125,,201
rec-2724-dup-0,daniell,fyzh,9.0,heysen srreet,,coober pedy,6107,19760423.0,2724
rec-953-dup-0,courtny,greenbeerg,12.0,phillip avenue,santa lucille,paddinghton,2087,19050926.0,953
rec-286-dup-0,annablle,,1.0,limestone avenue,,prestin,2111,,286
rec-2600-dup-0,gabroile,malack,9.0,burdeki nreet,,st kilda east,3124,19250227.0,2600
rec-8596-dup-0,tomme,nicoll,44.0,burganhoplace,,east shelbourne,2010,19560102.0,8596
rec-4004-dup-0,laure,deckaey,57.0,halifax close,original,watsonia,3198,19320821.0,4004
rec-3689-dup-0,cameron,simoknetti,68.0,kirktonfktreet,,mona vale,2540,,3689
rec-2332-dup-0,mitchdll,schuster,36.0,bellingh acrescent,apat 5,cooktown,2207,19780101.0,2332
rec-2354-dup-0,dale,kang,36.0,yerrabu place,,sandy bay,6365,19690414.0,2354
rec-918-dup-0,emiily,rizovslu,112.0,,,warnbro,3654,19470614.0,918
rec-10285-dup-0,brianna,whi rfe,1.0,fimister iircuit,,ferndale,4181,19350319.0,10285
rec-10502-dup-0,josha,neumsn,58.0,blacketostreet,,kendall,2561,19120331.0,10502
rec-6310-dup-0,kanw,simmondds,5.0,girdlestoneujircuit,mansfield park,maryvale,7290,19260526.0,6310
rec-4583-dup-0,mallodch,holly,58.0,drayton,lexcen avenue,mullaloo,5039,,4583
rec-3829-dup-0,noaq,efthimiu,9.0,boswell fcrescent,,murrumbateman,6182,19000826.0,3829
rec-10517-dup-0,jaydem,brasshqw,56.0,jackie howr grescent,,ferny creek,,19390115.0,10517
rec-488-dup-0,nikki,zeci,14.0,sidawat sareet,,2166,beverly hills,19140324.0,488
rec-4730-dup-0,zachbry,campbell,15.0,trenwith close,elmar ranch,como,5403,19280492.0,4730
rec-4573-dup-0,amy,shephefd,12.0,barber crescent,,enoggeray,4114,19800630.0,4573
rec-9524-dup-0,ryan,kermey,12.0,leibnitzl xlace,,kirw tan,4350,19891025.0,9524
rec-3589-dup-0,,carblaie,2.0,matina street,,paddington,5089,19580905.0,3589
rec-9559-dup-0,desp,grzbv,13.0,budd place,,smythes creek,4220,19220236.0,9559
rec-7889-dup-0,joshua,hanl,327.0,street hldgvinson,settlers hills,craigmore,4078,19250312.0,7889
rec-592-dup-0,gabrielle,rafanlli,25.0,o'grady lace,,north curl curl,2409,19150206.0,592
rec-1328-dup-0,tyler,lainbg,13.0,gaunson crscent,,,2767,19139012.0,1328
rec-8181-dup-0,alessandra,george,841.0,plrce elmslie,windy gully,summer hill,3973,,8181
rec-9664-dup-0,jemima,ryan,54.0,garran fqoace,,dutton park,4815,19761207.0,9664
rec-8286-dup-0,,re,26.0,irvine street,,milltown,2776,19390312.0,8286
rec-1161-dup-0,natalim,ryan,8.0,belconnen way,,thornbury,6060,,1161
rec-4269-dup-0,,hutiuk,4.0,robson street,,chiltwfn,6107,19410829.0,4269
rec-10819-dup-0,angus,joll,53.0,throsbytbrezcent,,corio,,19010812.0,10819
rec-2762-dup-0,timogny,willing,7.0,jervois street,,norwold,4500,19720117.0,2762
rec-7827-dup-0,sqku,vdr,22.0,fimister circuit,,khancoban,2711,19020324.0,7827
rec-9475-dup-0,connpr,mckerlie,65.0,ross smith crescent,top camp,,2224,19540314.0,9475
rec-6652-dup-0,aliwdg,dunstone,7.0,mcwhae circuit,haling cottage,barwon heads,3320,19790408.0,6652
rec-3945-dup-0,chejsea,whit,366.0,schonell dircuit,,,2112,,3945
rec-6446-dup-0,emma,white,52.0,shumacgsreet,,young,4670,,6446
rec-7415-dup-0,devan,willanki,102.0,wrixon street,,oakden,3620,19890828.0,7415
rec-6759-dup-0,giana,,38.0,crisp crcuit,glen ayre,orange,4689,19000718.0,6759
rec-5626-dup-0,reubv,white,9.0,sugarloaf circuit,,beaumaris,3414,19630608.0,5626
rec-3190-dup-0,krystian,schoebiekvger,23.0,hansen circuit,fruinn glen,new farm,2162,,3190
rec-4745-dup-0,joshuw,egn,116.0,,tunis,daylesford,2722,19551281.0,4745
rec-4057-dup-0,sarah,donaldson,86.0,gidjili hlhce,,moqmean,2152,19961007.0,4057
rec-9337-dup-0,jory,herspn,85.0,majura avenue,,clayton,2483,19430612.0,9337
rec-9424-dup-0,daniel,matthws,2.0,street hawker,,paralowie,4162,,9424
rec-10770-dup-0,harsy,milndrn,13.0,tytherleigh street,wideawake,kingston,2533,19380923.0,10770
rec-4997-dup-0,cooper,arlqnnd,23.0,,,moorooka,3530,19890818.0,4997
rec-10671-dup-0,madison,belslmn,27.0,moore steeet,lot nq,cloverdale,3488,19861209.0,10671
rec-4818-dup-0,finlay,kiosses,113.0,,,evans head,3391,19790528.0,4818
rec-9678-dup-0,tristan,conaghfty,435.0,shepherdsoi place,,lilydale,3850,19240923.0,9678
rec-5889-dup-0,hanna,gaspardis,2.0,wood plsce,meroo manor,new farm,9478,19800220.0,5889
rec-10505-dup-0,nathan,,47.0,newdegat street d,,yangebup,3136,19678027.0,10505
rec-2425-dup-0,shandr itl,procter,11.0,bainbridge close,,woollahra,2822,19321128.0,2425
rec-6426-dup-0,garr,sekrh,8.0,bendigostreet,,rosebry,3084,19151103.0,6426
rec-10629-dup-0,gully,hannah,9.0,street ubnbury,,labrador,2039,19960824.0,10629
rec-2368-dup-0,sophie,butt,25.0,clianthuxftreet,meadowvale village,blackyown,,19430718.0,2368
rec-634-dup-0,lachlan,allspop,55.0,lewis luxto javenue,,vincentia,7091,,634
rec-2871-dup-0,harrison,hingaton,32.0,faithfullmhircuit,,bec kom,2750,,2871
rec-9908-dup-0,harrison,weetra,118.0,templetnofwtreet,,greenahre,4350,,9908
rec-5482-dup-0,beny,sok,123.0,glenelg dfeet,,narooma,6609,19200903.0,5482
rec-8905-dup-0,,vecro,74.0,dlace lahey,lypiatt,carrara,4570,19950215.0,8905
rec-2906-dup-0,lia,browne,25.0,broadhurst street,,wynyard,8394,19740109.0,2906
rec-3411-dup-0,tess,daimaabti,991.0,,,epsom,3147,19911123.0,3411
rec-10184-dup-0,koana,alrobiayy,16.0,,the geelong private hospital (cnr bellar,north ryde,2117,,10184
rec-485-dup-0,patrick,arts,4.0,hawkevs treet,,greensborough,2536,19891108.0,485
rec-8912-dup-0,liam,gold,57.0,stephensbolace,,wyee,3225,19140231.0,8912
rec-4822-dup-0,amelia,allen mxmdnzie,95.0,vowles road,,merra,3363,19249750.0,4822
rec-2772-dup-0,coznor,tweedie,11.0,wybalena grove,calingiri wongan,ryde,5139,19200824.0,2772
rec-1727-dup-0,lachlan,mckinnell,1.0,birrell street,,3144,little 9uo3tain,19130331.0,1727
rec-1457-dup-0,jordan,greenhalgh,1.0,dive dxxon,,woy woy,6166,,1457
rec-3041-dup-0,tiarna,dolan,1.0,de salis street,,st kildqa east,2027,19730114.0,3041
rec-3847-dup-0,connk,mylek,3475.0,stapylton lstreet,the stockyards,seven hills,3161,19111205.0,3847
rec-5225-dup-0,giusdfpi,whiteldy,46.0,timboram aqreet,sec 247,salisbury east,6153,19000926.0,5225
rec-8526-dup-0,ellen,demaco,9.0,elimatta street,,penshurst,6419,19570904.0,8526
rec-8649-dup-0,geofgis,nguyen,2.0,burnage place,oakdale,airlie beach,3806,19850810.0,8649
rec-964-dup-0,sapage,nedc,15.0,a m p bldg,hillside farm,st albans,2960,19940321.0,964
rec-5347-dup-0,kaleb,masmfn,5.0,langdon avenue,,cronulla,2322,19057819.0,5347
rec-897-dup-0,rosfje,lahey,52.0,,ewlyamartut farm,collombntti,4107,19350313.0,897
rec-5362-dup-0,ari,purdey,1.0,mckail crescent,,greensborough,3227,19420924.0,5362
rec-7810-dup-0,amber,mccarthy,4.0,liverpooletreet,,warriwrood,3697,,7810
rec-4285-dup-0,aiden,simmoncs,5.0,pocket rjvenue,parlour mountain,bonnyrigg,5013,,4285
rec-1004-dup-0,talyah,mudaliwr,6.0,mcfarlak olace,,bribie island,2043,,1004
rec-7647-dup-0,thomds,gondzuoulis,3.0,whitfeld street,,eastwood,2580,19010723.0,7647
rec-1722-dup-0,freya,laing,2.0,cossington sfih crescent,,juk,3011,19490722.0,1722
rec-8192-dup-0,isabemle,senator,5.0,fitchett street,,wongawallan,4720,19870643.0,8192
rec-3290-dup-0,hqbnah,mcvilly,2.0,mcmillan rescent,garden creek,avalon,2414,19200616.0,3290
rec-5451-dup-0,rosie,,83.0,slessor crescent,,labrador,3026,19430922.0,5451
rec-8888-dup-0,isabolfe,mcgreoe,12.0,southwell street,marshanti arabians,kelmscott,,19470514.0,8888
rec-9575-dup-0,jack,coppola,233.0,,minnawafra farm,bulimba,3553,19330875.0,9575
rec-8010-dup-0,william,cladn,3.0,macleay street,,thornlsnds,7304,,8010
rec-2545-dup-0,brookoyn,patetsoe n,200.0,bernacchi street,,wollombi,2745,19191112.0,2545
rec-5701-dup-0,jaden,criom,17.0,ferrett cy cuit,airlie,batlow,4741,19720801.0,5701
rec-3282-dup-0,lachlan,grubb,14.0,girdlestoheufircuit,,wahroonga,6025,19090401.0,3282
rec-3507-dup-0,taylah,fitzpafefick,83.0,macknightm place,,mount riverview,4868,19696228.0,3507
rec-4162-dup-0,georbins,patersin,1.0,meeson street,nepean shores,primrosek ands,4152,19440922.0,4162
rec-5853-dup-0,jamin,panagwris,450.0,clancy dtreet,,rosedkbud,2528,19980809.0,5853
rec-2923-dup-0,william,schualdr,63.0,finn stewt,,griffin,4470,19011107.0,2923
rec-2534-dup-0,james,halleeh,77.0,adair street,,waterlro,2035,19341004.0,2534
rec-1412-dup-0,adan,wkgyf,7.0,nannine place,port 3 kroombit,beauty point,,,1412
rec-107-dup-0,darcy,stephe mson,110.0,collingssstreet,,packers camp,2504,19920527.0,107
rec-2107-dup-0,maddison,hand,3.0,,,maitabad,4082,,2107
rec-1189-dup-0,meg,crews,39.0,casson sgreet,,st albcnsi,2165,,1189
rec-8918-dup-0,bella,batel,0.0,fellows sareet,taraglen,ragla n,4720,,8918
rec-7965-dup-0,izaac,lock,1.0,henty street,,south perth,3208,19550929.0,7965
rec-2461-dup-0,emidly,hebberman,61.0,duffy street,tycannah station,bullsbrook,4609,19130704.0,2461
rec-4375-dup-0,jorv an,pyrgos,18.0,damalak sfreet,,sunshine,2062,19060128.0,4375
rec-9560-dup-0,nathan,weidenhofer,460.0,,,murrumbateman,3044,19030906.0,9560
rec-10670-dup-0,felicity,traunlr,5.0,milfordxrreet,,neerabup,2756,19971116.0,10670
rec-8512-dup-0,jamj,blacklks,12.0,chowne street,wealdbsarns,preson,4170,19401017.0,8512
rec-3891-dup-0,abbyj,vurovecz,268.0,williams street,kyalla,elsternwick,4144,19920222.0,3891
rec-1489-dup-0,andrwe,,,tinderry kcircuit,,cronulla,2770,19331024.0,1489
rec-1661-dup-0,emiioy,lodovici,119.0,cavenagh place,wandana,norwood,5185,19740223.0,1661
rec-10046-dup-0,polly,,247.0,fossey sdreet,,lower sandy bay,2042,,10046
rec-635-dup-0,courtnuy,werbnt,91.0,biffin street,iona village,oakvkale,3152,19390402.0,635
rec-2835-dup-0,jackson,wojciejgowski,0.0,david street,,blair athol,5125,19840623.0,2835
rec-9885-dup-0,graia,magripikis,23.0,batchelor street,,mount beauty,2096,19220940.0,9885
rec-543-dup-0,cawl,wilkins,7.0,ceescent vasey,,cabramata,2587,19821127.0,543
rec-8936-dup-0,liva,noak,25.0,quinlivan crescent,,landsdale,3122,19151904.0,8936
rec-1728-dup-0,morrison,bianca,7.0,chauvel circle,calderwood,elizabes yh vale,2141,19720413.0,1728
rec-914-dup-0,lac hln,lafsky,28.0,osborn place,,2430,balwyn north,19630508.0,914
rec-7022-dup-0,ulca,harrington,54.0,gunnin qplace,nuffield village,bomaderry,6163,19920703.0,7022
rec-3064-dup-0,kelsey,mathers,20.0,edman close,,toowoomba,3226,19701227.0,3064
rec-4448-dup-0,william,pasco,5.0,knaggs cremscent,,lower mitcham,6007,19670202.0,4448
rec-3022-dup-0,ela,wighy,217.0,c/o kokoda company rmc,vlla 18 pacific bay resort,ballarat,2430,19190925.0,3022
rec-8229-dup-0,zach,dietrivh,23.0,hanlon crescent,renown,san remwo,2214,19660114.0,8229
rec-7048-dup-0,lar,maoj,41.0,federal highway,,macgregor,2650,19054005.0,7048
rec-1652-dup-0,maddison,patlersn,20.0,barunga shreet,,ellenbrook,3741,19130512.0,1652
rec-5978-dup-0,bret,jesuup,,,,bomaderry,2171,19200804.0,5978
rec-9152-dup-0,jessica,,20.0,everard place,,tweed heads south,6030,19467316.0,9152
rec-4705-dup-0,libranwi,tyler,14.0,argyle square,eddington,inglrwod,2106,19810608.0,4705
rec-8464-dup-0,edward,,719.0,circuitvsllchin,berkeley vlge,hurlstone park,,19670801.0,8464
rec-3760-dup-0,harr,george,59.0,bourne street,,westmead,2640,19890798.0,3760
rec-3813-dup-0,coben,peddkxe,3003.0,bennelong crescent,,greensborough,3180,19010627.0,3813
rec-4292-dup-0,thomas,kalinoeski,434.0,cleland street,,bull creek,2315,19051210.0,4292
rec-409-dup-0,thomas,camebll,38.0,baines llace,,coffs harbour,2042,19000509.0,409
rec-79-dup-0,indiana,jeffriexs,23.0,smeaton circuit,,salisbury east,6115,19431072.0,79
rec-10627-dup-0,kyah,chandler,44.0,buntine rescent,,armidale,2120,19810805.0,10627
rec-9137-dup-0,carese,petersen,43.0,,,dulacva,3024,19280427.0,9137
rec-7843-dup-0,harriet,wanb,17.0,,,nuriooripa,2576,,7843
rec-10368-dup-0,mattheu,mccarthy,11.0,blackham street,,brunswivk west,2099,,10368
